Dataset	Pearson Cor	Pearson p-value	Spearman Cor	Spearman p-value	Out-Of-Vocabulary words ratio	Epoch
wordsim353_lemmatized	0.29872112160089714	1.2035807159606475e-08	0.2954997382754566	1.7521609430018716e-08	0.84985835694051	1
SimLexScores_lemmatized	0.10307167306926854	0.001204766718917868	0.12328501582816054	0.00010567250553988337	1.5015015015015014	1
MayoTerms_lemmatized	0.5187151613805536	0.0007167110583764515	0.5399032460504449	0.00038906778081424875	61.386138613861384	1
UMNSRS_relatedness_Terms_lemmatized	0.5808747412349367	1.3502380485052615e-33	0.5979066991088204	5.573361273020052e-36	39.182282793867124	1
UMNSRS_similarity_Terms_lemmatized	0.6101085472008222	2.753444508241336e-38	0.5941914427436007	6.345865946470469e-36	36.042402826855124	1
wordsim353_lemmatized	0.4210829301558576	1.786147045915635e-16	0.42507015812033067	8.657901580389212e-17	0.84985835694051	2
SimLexScores_lemmatized	0.13438465091245994	2.34397295570457e-05	0.14258070699725153	7.1271789343140495e-06	1.5015015015015014	2
MayoTerms_lemmatized	0.5688908999773125	0.00015752030775493468	0.5870851685111586	8.542314989682419e-05	61.386138613861384	2
UMNSRS_relatedness_Terms_lemmatized	0.5923501985970644	3.4637978753689384e-35	0.5961319339400931	1.0028169221009539e-35	39.182282793867124	2
UMNSRS_similarity_Terms_lemmatized	0.6255442557961269	1.0405322888376147e-40	0.6145493511177763	5.709452027494453e-39	36.042402826855124	2
wordsim353_lemmatized	0.4235413269188415	1.1441859798284007e-16	0.42822984224194416	4.8440517997765466e-17	0.84985835694051	3
SimLexScores_lemmatized	0.1444469902331505	5.383907615596289e-06	0.15503851081094286	1.0250727990561539e-06	1.5015015015015014	3
MayoTerms_lemmatized	0.5508355324216198	0.0002793427284940771	0.5783590495184245	0.00011507956427594909	61.386138613861384	3
UMNSRS_relatedness_Terms_lemmatized	0.5804297177005253	1.5518205462030708e-33	0.5811721748375512	1.230181460440661e-33	39.182282793867124	3
UMNSRS_similarity_Terms_lemmatized	0.6063511753484363	1.0224103335777304e-37	0.5896606855121677	2.8263361013904976e-35	36.042402826855124	3
wordsim353_lemmatized	0.40430864414559337	3.3898767625581327e-15	0.40876429599286573	1.5761917722272126e-15	0.84985835694051	4
SimLexScores_lemmatized	0.14890111690539104	2.7176256325828305e-06	0.16434024453828028	2.1731274494692043e-07	1.5015015015015014	4
MayoTerms_lemmatized	0.5184334358064757	0.0007223646826933411	0.5367577845530642	0.00042709246735052147	61.386138613861384	4
UMNSRS_relatedness_Terms_lemmatized	0.5963092599204582	9.458104701096337e-36	0.6094687915024365	1.1081101614414132e-37	39.182282793867124	4
UMNSRS_similarity_Terms_lemmatized	0.6260615946804152	8.58420275435517e-41	0.6232356835713317	2.44460127235188e-40	36.042402826855124	4
wordsim353_lemmatized	0.4174956209588776	3.398867650163528e-16	0.4253752387911216	8.187974549779548e-17	0.84985835694051	5
SimLexScores_lemmatized	0.15304450614383086	1.4130368836403778e-06	0.16908561603873054	9.516088323621144e-08	1.5015015015015014	5
MayoTerms_lemmatized	0.5564275885127001	0.00023474705251592905	0.5658786700288163	0.0001737187799266222	61.386138613861384	5
UMNSRS_relatedness_Terms_lemmatized	0.5850647106464479	3.604684243859393e-34	0.590299299380238	6.738161226780774e-35	39.182282793867124	5
UMNSRS_similarity_Terms_lemmatized	0.6304758931164032	1.6379750891475262e-41	0.6260440949937395	8.640301855495154e-41	36.042402826855124	5
wordsim353_lemmatized	0.42321179136025444	1.214829957969405e-16	0.43450974592133457	1.499830647282959e-17	0.84985835694051	6
SimLexScores_lemmatized	0.15745484039808594	6.909807476088499e-07	0.17413844799811162	3.8494590835719886e-08	1.5015015015015014	6
MayoTerms_lemmatized	0.5425960949415349	0.0003589539914840128	0.5466000350448689	0.00031803149894721853	61.386138613861384	6
UMNSRS_relatedness_Terms_lemmatized	0.5877559931719945	1.5277856187357094e-34	0.5888591313654715	1.072121122723381e-34	39.182282793867124	6
UMNSRS_similarity_Terms_lemmatized	0.6289773515390391	2.8828519157293046e-41	0.615956757749491	3.449621332255733e-39	36.042402826855124	6
wordsim353_lemmatized	0.40130527672018146	5.643744836061978e-15	0.4098800795654419	1.2988085379020275e-15	0.84985835694051	7
SimLexScores_lemmatized	0.16657994515679334	1.4760018309356318e-07	0.18272919751971436	7.769672151114723e-09	1.5015015015015014	7
MayoTerms_lemmatized	0.5690413591962755	0.00015674813782206825	0.5610082780328718	0.00020310429106000337	61.386138613861384	7
UMNSRS_relatedness_Terms_lemmatized	0.5800381159137977	1.7536452837651558e-33	0.5835133268619824	5.891102146776248e-34	39.182282793867124	7
UMNSRS_similarity_Terms_lemmatized	0.635306262945349	2.5922801366412997e-42	0.6266058025746669	7.008660504737681e-41	36.042402826855124	7
wordsim353_lemmatized	0.3903454932574593	3.472759567834783e-14	0.4046300330678635	3.2089365431790182e-15	0.84985835694051	8
SimLexScores_lemmatized	0.1653489319865897	1.8268533685419678e-07	0.1785241206121427	1.7171918048827535e-08	1.5015015015015014	8
MayoTerms_lemmatized	0.5454412946758533	0.00032942108400620113	0.5617185435322803	0.00019855766606739512	61.386138613861384	8
UMNSRS_relatedness_Terms_lemmatized	0.5868586012867817	2.035910159611932e-34	0.5958651973199184	1.095028484791626e-35	39.182282793867124	8
UMNSRS_similarity_Terms_lemmatized	0.6344968910342587	3.538560005641491e-42	0.6315914790945947	1.0731454762864257e-41	36.042402826855124	8
wordsim353_lemmatized	0.39210873156191506	2.6042782452099753e-14	0.39392114174205517	1.9338988219225785e-14	0.84985835694051	9
SimLexScores_lemmatized	0.15995599171105773	4.564841860269651e-07	0.1746610023076587	3.500164307547694e-08	1.5015015015015014	9
MayoTerms_lemmatized	0.520846804777889	0.0006751944428656764	0.5460927025452913	0.0003229740146018257	61.386138613861384	9
UMNSRS_relatedness_Terms_lemmatized	0.5949058548189305	1.5015311165449193e-35	0.6032638445562954	9.254758951123748e-37	39.182282793867124	9
UMNSRS_similarity_Terms_lemmatized	0.6443826919184854	7.415005690705516e-44	0.63531397758914	2.5845910914720318e-42	36.042402826855124	9
wordsim353_lemmatized	0.4133614682203326	7.066894275744518e-16	0.41778264855575925	3.229239187985283e-16	0.84985835694051	10
SimLexScores_lemmatized	0.16056991597946058	4.119142399823913e-07	0.17577610223273296	2.854410999913594e-08	1.5015015015015014	10
MayoTerms_lemmatized	0.5135798623160494	0.0008262012617823971	0.546397102045038	0.0003200003064202805	61.386138613861384	10
UMNSRS_relatedness_Terms_lemmatized	0.5972599145376765	6.906686342901396e-36	0.6081796162884124	1.728900537363786e-37	39.182282793867124	10
UMNSRS_similarity_Terms_lemmatized	0.6444852995153092	7.118068950678376e-44	0.642486658338254	1.5735173028833043e-43	36.042402826855124	10
wordsim353_lemmatized	0.3844971674648312	8.910753998091396e-14	0.39315732050298335	2.1928204114587928e-14	0.84985835694051	11
SimLexScores_lemmatized	0.14992345410255692	2.316385347865124e-06	0.16267311133089554	2.888496324806663e-07	1.5015015015015014	11
MayoTerms_lemmatized	0.5174272247559567	0.000742882657109047	0.5358445860538245	0.000438737677582489	61.386138613861384	11
